Year,Zip,AgeGroup,Total
2016,92173,65-74,34
2016,92173,75-84,43
2016,92173,85+,45
2016,92201,25-34,11
2016,92201,35-44,21
2016,92201,45-54,64
2016,92201,55-64,56
2016,92201,65-74,65
2016,92201,75-84,108
2016,92201,85+,103
2016,92203,55-64,22
2016,92203,65-74,36
2016,92203,75-84,45
2016,92203,85+,50
2016,92210,65-74,14
2016,92210,75-84,25
2016,92210,85+,36
2016,92211,55-64,19
2016,92211,65-74,48
2016,92211,75-84,121
2016,92211,85+,199
2016,92220,35-44,12
2016,92220,45-54,17
2016,92220,55-64,43
2016,92220,65-74,76
2016,92220,75-84,125
2016,92220,85+,177
2016,92223,45-54,15
2016,92223,55-64,38
2016,92223,65-74,66
2016,92223,75-84,91
2016,92223,85+,93
2016,92225,45-54,11
2016,92225,55-64,27
2016,92225,65-74,35
2016,92225,75-84,30
2016,92225,85+,32
2016,92227,45-54,13
2016,92227,55-64,28
2016,92227,65-74,40
2016,92227,75-84,44
2016,92227,85+,73
2016,92231,45-54,21
2016,92231,55-64,20
2016,92231,65-74,39
2016,92231,75-84,60
2016,92231,85+,56
2016,92234,45-54,27
2016,92234,55-64,51
2016,92234,65-74,64
2016,92234,75-84,104
2016,92234,85+,136
2016,92236,45-54,22
2016,92236,55-64,26
2016,92236,65-74,31
2016,92236,75-84,28
2016,92236,85+,22
2016,92240,25-34,13
2016,92240,45-54,24
2016,92240,55-64,49
2016,92240,65-74,63
2016,92240,75-84,56
2016,92240,85+,70
2016,92241,55-64,20
2016,92241,65-74,24
2016,92241,75-84,27
2016,92241,85+,29
2016,92242,75-84,11
2016,92243,35-44,17
2016,92243,45-54,26
2016,92243,55-64,42
2016,92243,65-74,45
2016,92243,75-84,73
2016,92243,85+,98
2016,92249,75-84,14
2016,92250,75-84,12
2016,92250,85+,12
2016,92251,55-64,16
2016,92251,65-74,17
2016,92251,75-84,27
2016,92251,85+,29
2016,92252,45-54,12
2016,92252,55-64,17
2016,92252,65-74,30
2016,92252,75-84,23
2016,92252,85+,36
2016,92253,45-54,14
2016,92253,55-64,24
2016,92253,65-74,68
2016,92253,75-84,99
2016,92253,85+,119
2016,92254,55-64,11
2016,92256,55-64,15
2016,92256,65-74,12
2016,92257,65-74,13
2016,92257,75-84,11
2016,92260,45-54,17
2016,92260,55-64,35
2016,92260,65-74,67
2016,92260,75-84,120
2016,92260,85+,212
2016,92262,45-54,24
2016,92262,55-64,52
2016,92262,65-74,61
2016,92262,75-84,107
2016,92262,85+,104
2016,92264,45-54,11
2016,92264,55-64,29
2016,92264,65-74,47
2016,92264,75-84,89
2016,92264,85+,109
2016,92270,55-64,12
2016,92270,65-74,42
2016,92270,75-84,84
2016,92270,85+,191
2016,92274,55-64,15
2016,92274,65-74,18
2016,92274,85+,19
2016,92276,75-84,29
2016,92276,85+,31
2016,92277,45-54,15
2016,92277,55-64,24
2016,92277,65-74,43
2016,92277,75-84,35
2016,92277,85+,26
2016,92284,45-54,26
2016,92284,55-64,58
2016,92284,65-74,70
2016,92284,75-84,88
2016,92284,85+,111
2016,92285,75-84,12
2016,92285,85+,12
2016,92301,25-34,15
2016,92301,35-44,11
2016,92301,45-54,27
2016,92301,55-64,38
2016,92301,65-74,33
2016,92301,75-84,32
2016,92301,85+,28
2016,92307,45-54,26
2016,92307,55-64,61
2016,92307,65-74,88
2016,92307,75-84,101
2016,92307,85+,112
2016,92308,45-54,22
2016,92308,55-64,59
2016,92308,65-74,95
2016,92308,75-84,109
2016,92308,85+,105
2016,92311,35-44,14
2016,92311,45-54,28
2016,92311,55-64,44
2016,92311,65-74,56
2016,92311,75-84,74
2016,92311,85+,67
2016,92313,55-64,13
2016,92313,65-74,19
2016,92313,75-84,29
2016,92313,85+,35
2016,92314,55-64,12
2016,92314,65-74,21
2016,92314,75-84,23
2016,92314,85+,18
2016,92315,75-84,16
2016,92315,85+,13
2016,92316,45-54,11
2016,92316,55-64,24
2016,92316,65-74,34
2016,92316,75-84,35
2016,92316,85+,27
2016,92320,55-64,18
2016,92320,65-74,19
2016,92320,75-84,22
2016,92320,85+,39
2016,92324,35-44,11
2016,92324,45-54,27
2016,92324,55-64,60
2016,92324,65-74,59
2016,92324,75-84,70
2016,92324,85+,85
2016,92325,55-64,18
2016,92325,65-74,24
2016,92325,75-84,14
2016,92325,85+,15
2016,92335,15-24,13
2016,92335,25-34,14
2016,92335,35-44,22
2016,92335,45-54,47
2016,92335,55-64,71
2016,92335,65-74,89
2016,92335,75-84,97
2016,92335,85+,95
2016,92336,25-34,15
2016,92336,35-44,16
2016,92336,45-54,35
2016,92336,55-64,57
2016,92336,65-74,76
2016,92336,75-84,79
2016,92336,85+,69
2016,92337,45-54,12
2016,92337,55-64,25
2016,92337,65-74,31
2016,92337,75-84,31
2016,92337,85+,21
2016,92342,65-74,18
2016,92342,75-84,26
2016,92342,85+,20
2016,92344,55-64,11
2016,92344,65-74,23
2016,92344,75-84,27
2016,92344,85+,16
2016,92345,25-34,18
2016,92345,35-44,21
2016,92345,45-54,45
2016,92345,55-64,112
2016,92345,65-74,133
2016,92345,75-84,177
2016,92345,85+,155
2016,92346,25-34,11
2016,92346,35-44,14
2016,92346,45-54,21
2016,92346,55-64,73
2016,92346,65-74,65
2016,92346,75-84,98
2016,92346,85+,107
2016,92352,55-64,12
2016,92352,65-74,11
2016,92352,75-84,14
2016,92352,85+,19
2016,92354,45-54,11
2016,92354,55-64,26
2016,92354,65-74,28
2016,92354,75-84,42
2016,92354,85+,83
2016,92356,55-64,19
2016,92356,65-74,11
2016,92356,75-84,20
2016,92356,85+,16
2016,92359,65-74,21
2016,92359,75-84,17
2016,92359,85+,18
2016,92363,55-64,12
2016,92363,65-74,15
2016,92363,75-84,12
2016,92363,85+,16
2016,92371,55-64,31
2016,92371,65-74,31
2016,92371,75-84,26
2016,92371,85+,19
2016,92372,55-64,11
2016,92372,75-84,14
2016,92372,85+,11
2016,92373,55-64,34
2016,92373,65-74,42
2016,92373,75-84,73
2016,92373,85+,175
2016,92374,35-44,11
2016,92374,45-54,23
2016,92374,55-64,32
2016,92374,65-74,48
